crash_numb,city_town_name,crash_date,crash_severity_descr,crash_time_2,year,max_injr_svrty_cl,numb_vehc,age_drvr_yngst,age_drvr_oldest,manr_coll_descr,numb_fatal_injr,numb_nonfatal_injr,trafy_descr_descr,vehc_mnvr_actn_cl,cnty_name,lclty_name,speed_limit,lat,lon,vehc_unit_numb,alc_suspd_type_descr,driver_age,drvr_cntrb_circ_descr,driver_distracted_type_descr,drug_suspd_type_descr,pers_numb,age,ejctn_descr,sex_descr
4614451,WORCESTER,10/10/18,Fatal injury,6:20 AM,2018,Fatal injury (K),3,45-54,55-64,Angle,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Not reported,WORCESTER,,50,42.26090917,-71.79337997,3,Not reported,,DCC1:Not reported,Not reported,Not reported,3,,Not reported,Not reported
4612064,SANDWICH,10/19/18,Fatal injury,3:49 PM,2018,Fatal injury (K),3,25-34,65-74,Head-on,1,0,"Two-way, not divided",V1: Overtaking/passing / V2: Travelling straight ahead / V3: Travelling straight ahead,BARNSTABLE,,40,41.74867273,-70.47397274,2,"No, alcohol not used",67,,Not Distracted,"No, drug not used",2,67,Not ejected,Male
4612064,SANDWICH,10/19/18,Fatal injury,3:49 PM,2018,Fatal injury (K),3,25-34,65-74,Head-on,1,0,"Two-way, not divided",V1: Overtaking/passing / V2: Travelling straight ahead / V3: Travelling straight ahead,BARNSTABLE,,40,41.74867273,-70.47397274,1,Unknown,28,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Unknown",Unknown,Unknown,1,28,Not ejected,Female
4612064,SANDWICH,10/19/18,Fatal injury,3:49 PM,2018,Fatal injury (K),3,25-34,65-74,Head-on,1,0,"Two-way, not divided",V1: Overtaking/passing / V2: Travelling straight ahead / V3: Travelling straight ahead,BARNSTABLE,,40,41.74867273,-70.47397274,3,"No, alcohol not used",55,,Not Distracted,"No, drug not used",3,55,Not ejected,Male
4621208,HOLDEN,11/11/18,Fatal injury,5:45 PM,2018,Fatal injury (K),1,55-64,55-64,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,WORCESTER,,30,42.35552335,-71.83198616,1,Not reported,58,"DCC1:Unknown, DCC2:Not reported",Unknown,Not reported,1,58,Not ejected,Male
4618276,DENNIS,11/6/18,Fatal injury,8:34 PM,2018,Fatal injury (K),1,35-44,35-44,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,BARNSTABLE,,40,41.66637943,-70.16382774,1,Unknown,38,"DCC1:Failure to keep in proper lane or running off road, DCC2:Unknown",Unknown,Unknown,1,38,Not ejected,Female
4622361,NEW BEDFORD,11/13/18,Fatal injury,1:26 AM,2018,Fatal injury (K),2,25-34,35-44,Angle,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,BRISTOL,,30,41.63636846,-70.95729848,1,Unknown,27,"DCC1:Exceeded authorized speed limit, DCC2:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner",Unknown,Unknown,1,27,Not ejected,Male
4622361,NEW BEDFORD,11/13/18,Fatal injury,1:26 AM,2018,Fatal injury (K),2,25-34,35-44,Angle,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,BRISTOL,,30,41.63636846,-70.95729848,2,"No, alcohol not used",39,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",2,39,Not ejected,Male
4622360,NEW BEDFORD,11/4/18,Fatal injury,1:13 AM,2018,Fatal injury (K),5,25-34,25-34,Unknown,1,1,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Parked / V4: Parked / V5: Parked,BRISTOL,,,41.66242396,-70.93783749,2,Not reported,30,"DCC1:Unknown, DCC2:Not reported",Unknown,Not reported,2,30,Not ejected,Male
4622360,NEW BEDFORD,11/4/18,Fatal injury,1:13 AM,2018,Fatal injury (K),5,25-34,25-34,Unknown,1,1,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Parked / V4: Parked / V5: Parked,BRISTOL,,,41.66242396,-70.93783749,1,Not reported,28,"DCC1:Unknown, DCC2:Not reported",Unknown,Not reported,1,28,Not ejected,Male
4622360,NEW BEDFORD,11/4/18,Fatal injury,1:13 AM,2018,Fatal injury (K),5,25-34,25-34,Unknown,1,1,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Parked / V4: Parked / V5: Parked,BRISTOL,,,41.66242396,-70.93783749,1,Not reported,28,"DCC1:Unknown, DCC2:Not reported",Unknown,Not reported,6,18,Not ejected,Male
4622360,NEW BEDFORD,11/4/18,Fatal injury,1:13 AM,2018,Fatal injury (K),5,25-34,25-34,Unknown,1,1,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Parked / V4: Parked / V5: Parked,BRISTOL,,,41.66242396,-70.93783749,3,Not reported,,DCC1:Not reported,Not reported,Not reported,3,,Not reported,Not reported
4622360,NEW BEDFORD,11/4/18,Fatal injury,1:13 AM,2018,Fatal injury (K),5,25-34,25-34,Unknown,1,1,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Parked / V4: Parked / V5: Parked,BRISTOL,,,41.66242396,-70.93783749,4,Not reported,,DCC1:Not reported,Not reported,Not reported,4,,Not reported,Not reported
4622360,NEW BEDFORD,11/4/18,Fatal injury,1:13 AM,2018,Fatal injury (K),5,25-34,25-34,Unknown,1,1,"Two-way, not divided",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Parked / V4: Parked / V5: Parked,BRISTOL,,,41.66242396,-70.93783749,5,Not reported,,DCC1:Not reported,Not reported,Not reported,5,,Not reported,Not reported
4622357,PALMER,4/19/18,Fatal injury,2:58 PM,2018,Fatal injury (K),2,55-64,55-64,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Parked,HAMPDEN,,,42.15018441,-72.30876801,1,"No, alcohol not used",64,"DCC1:History heart/epilepsy/fainting, DCC2:Not reported",Not Distracted,"No, drug not used",1,64,Not ejected,Female
4622357,PALMER,4/19/18,Fatal injury,2:58 PM,2018,Fatal injury (K),2,55-64,55-64,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Parked,HAMPDEN,,,42.15018441,-72.30876801,2,Not reported,,DCC1:Not reported,Not reported,Not reported,2,,Not reported,Not reported
4621486,PALMER,10/8/18,Fatal injury,5:13 PM,2018,Fatal injury (K),2,45-54,55-64,Angle,1,0,"Two-way, not divided",V1: Entering traffic lane / V2: Travelling straight ahead,HAMPDEN,,,42.15295041,-72.32023601,1,"No, alcohol not used",47,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Failed to yield right of way",Unknown,"No, drug not used",1,47,Not ejected,Male
4621486,PALMER,10/8/18,Fatal injury,5:13 PM,2018,Fatal injury (K),2,45-54,55-64,Angle,1,0,"Two-way, not divided",V1: Entering traffic lane / V2: Travelling straight ahead,HAMPDEN,,,42.15295041,-72.32023601,2,"No, alcohol not used",63,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",2,63,Totally ejected,Female
4621237,BILLERICA,11/9/18,Fatal injury,1:04 AM,2018,Fatal injury (K),1,25-34,25-34,Single vehicle crash,1,0,"Two-way, not divided",V1: Leaving traffic lane,MIDDLESEX,,30,42.5353503,-71.21337935,1,Unknown,27,"DCC1:Driving too fast for conditions, DCC2:Failure to keep in proper lane or running off road",,Unknown,1,27,Not ejected,Male
4581063,PALMER,6/15/18,Fatal injury,8:12 PM,2018,Fatal injury (K),1,25-34,25-34,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,HAMPDEN,,,42.1700874,-72.31560601,1,,31,,Unknown,,1,31,Partially ejected,Female
4621216,HARWICH,11/10/18,Fatal injury,1:54 AM,2018,Fatal injury (K),1,21-24,21-24,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,BARNSTABLE,,30,41.71451842,-70.07694877,1,"No, alcohol not used",24,"DCC1:Failure to keep in proper lane or running off road, DCC2:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner",Unknown,Unknown,1,24,Partially ejected,Female
4615885,STURBRIDGE,10/31/18,Fatal injury,11:39 AM,2018,Fatal injury (K),1,75-84,75-84,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,WORCESTER,,40,42.11746441,-72.0549651,1,"No, alcohol not used",75,,Not Distracted,"No, drug not used",1,75,Not ejected,Male
4629180,HOLYOKE,11/26/18,Fatal injury,9:49 PM,2018,Fatal injury (K),1,45-54,45-54,Single vehicle crash,1,0,"One-way, not divided",V1: Travelling straight ahead,HAMPDEN,,35,42.21178641,-72.61310691,1,"Yes, alcohol used",46,"DCC1:Unknown, DCC2:Not reported",Unknown,Unknown,1,46,Not ejected,Male
4628388,FALMOUTH,11/2/18,Fatal injury,8:39 AM,2018,Fatal injury (K),1,75-84,75-84,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,BARNSTABLE,,40,41.61145526,-70.58453481,1,"No, alcohol not used",82,"DCC1:Physical impairment, DCC2:Not reported",Not Distracted,"No, drug not used",1,82,Not ejected,Male
4628123,TAUNTON,11/21/18,Fatal injury,11:21 PM,2018,Fatal injury (K),3,55-64,75-84,Head-on,1,4,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Travelling straight ahead,BRISTOL,,65,41.9630612,-71.12885179,3,"No, alcohol not used",56,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",7,10,Not ejected,Male
4628123,TAUNTON,11/21/18,Fatal injury,11:21 PM,2018,Fatal injury (K),3,55-64,75-84,Head-on,1,4,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Travelling straight ahead,BRISTOL,,65,41.9630612,-71.12885179,3,"No, alcohol not used",56,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",6,12,Not ejected,Male
4628123,TAUNTON,11/21/18,Fatal injury,11:21 PM,2018,Fatal injury (K),3,55-64,75-84,Head-on,1,4,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Travelling straight ahead,BRISTOL,,65,41.9630612,-71.12885179,3,"No, alcohol not used",56,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",5,42,Not ejected,Female
4628123,TAUNTON,11/21/18,Fatal injury,11:21 PM,2018,Fatal injury (K),3,55-64,75-84,Head-on,1,4,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Travelling straight ahead,BRISTOL,,65,41.9630612,-71.12885179,2,"No, alcohol not used",58,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",4,27,Not ejected,Female
4628123,TAUNTON,11/21/18,Fatal injury,11:21 PM,2018,Fatal injury (K),3,55-64,75-84,Head-on,1,4,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Travelling straight ahead,BRISTOL,,65,41.9630612,-71.12885179,1,"No, alcohol not used",84,"DCC1:Wrong side or wrong way, DCC2:Not reported",Not reported,"No, drug not used",1,84,Not ejected,Male
4628123,TAUNTON,11/21/18,Fatal injury,11:21 PM,2018,Fatal injury (K),3,55-64,75-84,Head-on,1,4,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Travelling straight ahead,BRISTOL,,65,41.9630612,-71.12885179,2,"No, alcohol not used",58,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",2,58,Not ejected,Female
4628123,TAUNTON,11/21/18,Fatal injury,11:21 PM,2018,Fatal injury (K),3,55-64,75-84,Head-on,1,4,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead / V3: Travelling straight ahead,BRISTOL,,65,41.9630612,-71.12885179,3,"No, alcohol not used",56,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",3,56,Not ejected,Male
4633858,HEATH,11/25/18,Fatal injury,7:43 PM,2018,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,2,"Two-way, not divided",V1: Travelling straight ahead,FRANKLIN,,30,42.67238966,-72.83031609,1,Not reported,20,DCC1:Not reported,Not reported,Not reported,3,21,Not reported,Female
4633858,HEATH,11/25/18,Fatal injury,7:43 PM,2018,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,2,"Two-way, not divided",V1: Travelling straight ahead,FRANKLIN,,30,42.67238966,-72.83031609,1,Not reported,20,DCC1:Not reported,Not reported,Not reported,2,,Not reported,Not reported
4633858,HEATH,11/25/18,Fatal injury,7:43 PM,2018,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,2,"Two-way, not divided",V1: Travelling straight ahead,FRANKLIN,,30,42.67238966,-72.83031609,1,Not reported,20,DCC1:Not reported,Not reported,Not reported,4,28,Not reported,Male
4633858,HEATH,11/25/18,Fatal injury,7:43 PM,2018,Fatal injury (K),1,18-20,18-20,Single vehicle crash,1,2,"Two-way, not divided",V1: Travelling straight ahead,FRANKLIN,,30,42.67238966,-72.83031609,1,Not reported,20,DCC1:Not reported,Not reported,Not reported,1,20,Totally ejected,Female
4633412,REVERE,11/30/18,Fatal injury,7:20 PM,2018,Fatal injury (K),2,18-20,75-84,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,50,42.44475531,-71.02557142,,,,,,,8,49,,Male
4633412,REVERE,11/30/18,Fatal injury,7:20 PM,2018,Fatal injury (K),2,18-20,75-84,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,50,42.44475531,-71.02557142,2,"No, alcohol not used",20,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",7,19,Not ejected,Female
4633412,REVERE,11/30/18,Fatal injury,7:20 PM,2018,Fatal injury (K),2,18-20,75-84,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,50,42.44475531,-71.02557142,2,"No, alcohol not used",20,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",6,20,Not ejected,Male
4633412,REVERE,11/30/18,Fatal injury,7:20 PM,2018,Fatal injury (K),2,18-20,75-84,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,50,42.44475531,-71.02557142,2,"No, alcohol not used",20,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",5,24,Not ejected,Male
4633412,REVERE,11/30/18,Fatal injury,7:20 PM,2018,Fatal injury (K),2,18-20,75-84,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,50,42.44475531,-71.02557142,,,,,,,9,57,,Not reported
4633412,REVERE,11/30/18,Fatal injury,7:20 PM,2018,Fatal injury (K),2,18-20,75-84,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,50,42.44475531,-71.02557142,1,"No, alcohol not used",84,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",2,89,Not ejected,Male
4633412,REVERE,11/30/18,Fatal injury,7:20 PM,2018,Fatal injury (K),2,18-20,75-84,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,50,42.44475531,-71.02557142,1,"No, alcohol not used",84,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",3,84,Not ejected,Female
4633412,REVERE,11/30/18,Fatal injury,7:20 PM,2018,Fatal injury (K),2,18-20,75-84,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,50,42.44475531,-71.02557142,1,"No, alcohol not used",84,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",1,84,Not ejected,Male
4633412,REVERE,11/30/18,Fatal injury,7:20 PM,2018,Fatal injury (K),2,18-20,75-84,Single vehicle crash,1,0,"Two-way, divided, positive median barrier",V1: Travelling straight ahead / V2: Travelling straight ahead,MIDDLESEX,,50,42.44475531,-71.02557142,2,"No, alcohol not used",20,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",4,20,Not ejected,Female
4632728,WEYMOUTH,11/14/18,Fatal injury,5:30 PM,2018,Fatal injury (K),1,75-84,75-84,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,NORFOLK,,35,42.17954836,-70.95300745,1,"No, alcohol not used",78,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",1,78,Not ejected,Male
4632728,WEYMOUTH,11/14/18,Fatal injury,5:30 PM,2018,Fatal injury (K),1,75-84,75-84,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,NORFOLK,,35,42.17954836,-70.95300745,,,,,,,2,75,,Female
4632564,MENDON,10/20/18,Fatal injury,6:27 PM,2018,Fatal injury (K),3,16-17,25-34,Head-on,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Overtaking/passing / V3: Travelling straight ahead,WORCESTER,,30,42.0762377,-71.52630177,2,"Yes, alcohol used",30,"DCC1:Operating vehicle in erratic, reckless, careless, negligent or aggressive manner, DCC2:Disregarded traffic signs, signals, road markings",Unknown,Unknown,2,30,Not ejected,Male
4632564,MENDON,10/20/18,Fatal injury,6:27 PM,2018,Fatal injury (K),3,16-17,25-34,Head-on,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Overtaking/passing / V3: Travelling straight ahead,WORCESTER,,30,42.0762377,-71.52630177,1,Unknown,25,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,Unknown,1,25,Totally ejected,Male
4632564,MENDON,10/20/18,Fatal injury,6:27 PM,2018,Fatal injury (K),3,16-17,25-34,Head-on,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Overtaking/passing / V3: Travelling straight ahead,WORCESTER,,30,42.0762377,-71.52630177,3,"No, alcohol not used",17,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",4,16,Not ejected,Male
4632564,MENDON,10/20/18,Fatal injury,6:27 PM,2018,Fatal injury (K),3,16-17,25-34,Head-on,1,0,"Two-way, not divided",V1: Travelling straight ahead / V2: Overtaking/passing / V3: Travelling straight ahead,WORCESTER,,30,42.0762377,-71.52630177,3,"No, alcohol not used",17,"DCC1:No improper driving, DCC2:Not reported",Not Distracted,"No, drug not used",3,17,Not ejected,Male
4618278,MONTAGUE,11/6/18,Fatal injury,7:44 AM,2018,Fatal injury (K),1,45-54,45-54,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,FRANKLIN,,40,42.59509933,-72.54767191,1,"No, alcohol not used",53,,Not Distracted,"No, drug not used",1,53,Not ejected,Female
4618278,MONTAGUE,11/6/18,Fatal injury,7:44 AM,2018,Fatal injury (K),1,45-54,45-54,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,FRANKLIN,,40,42.59509933,-72.54767191,,,,,,,2,89,,Female
4636090,WEYMOUTH,12/2/18,Fatal injury,6:36 AM,2018,Fatal injury (K),1,25-34,25-34,Single vehicle crash,1,0,"Two-way, divided, unprotected median",V1: Travelling straight ahead,NORFOLK,,60,42.18919536,-70.94233746,1,"No, alcohol not used",26,DCC1:Not reported,Not reported,"No, drug not used",1,26,Totally ejected,Male
4634596,GRANBY,11/28/18,Fatal injury,11:48 AM,2018,Fatal injury (K),1,75-84,75-84,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,HAMPSHIRE,,40,42.26458939,-72.48324395,1,"No, alcohol not used",84,"DCC1:History heart/epilepsy/fainting, DCC2:Not reported",Not Distracted,"No, drug not used",1,84,Not ejected,Male
4632651,EASTHAMPTON,12/3/18,Fatal injury,1:23 PM,2018,Fatal injury (K),1,55-64,55-64,Unknown,1,0,"Two-way, not divided",V1: Travelling straight ahead,HAMPSHIRE,,25,42.2650014,-72.66732489,1,"No, alcohol not used",61,,Unknown,"No, drug not used",1,61,Not ejected,Female
4632651,EASTHAMPTON,12/3/18,Fatal injury,1:23 PM,2018,Fatal injury (K),1,55-64,55-64,Unknown,1,0,"Two-way, not divided",V1: Travelling straight ahead,HAMPSHIRE,,25,42.2650014,-72.66732489,,,,,,,2,63,,Female
4635931,MILLIS,12/4/18,Fatal injury,2:38 PM,2018,Fatal injury (K),1,75-84,75-84,Single vehicle crash,1,0,"Two-way, not divided",V1: Travelling straight ahead,NORFOLK,,30,42.13756438,-71.36295632,1,,82,,Not Distracted,,1,82,Not ejected,Male
